budget,Date_FK,id_beneficiary_FK,id_category_FK
32876,9005,312,1
35996,8831,3833,21
21548,9261,3558,1
931180,8274,88,21
41024,8823,696,1
49301,8419,713,3
945540,9021,2493,21
38722,8523,2636,21
15628,9452,2146,1
38896,8312,4743,21
7189,8864,2620,21
43387,8921,2252,23
39762,8609,1414,3
2877,9199,2772,3
38722,8529,2865,3
36042,9476,3017,21
27588,8540,794,23
48122,8117,1905,23
20022,9155,4981,1
13217,8372,4146,21
14743,9054,,3
33895,9177,705,21
33183,8229,2331,3
3848,9043,542,21
33643,8968,865,23
32046,8172,148,1
101480,8068,1866,1
16649,9444,2264,1
36884,8559,768,1
48621,8543,893,3
24280,9180,4754,1
10830,9044,2365,23
17371,9492,2641,23
25734,8672,3059,1
46107,8438,2690,21
41700,8670,4838,1
7833,8981,4942,1
13132,9284,1826,3
35221,8806,4642,1
31808,9226,1111,1
25706,9436,3155,1
48818,9197,3712,21
903480,9065,3087,21
24271,8644,3041,21
40134,9396,4018,21
29421,9453,322,1
31301,8879,2034,3
32126,8495,3831,23
19515,9397,4086,21
37856,8728,2015,21
43255,8790,25,21
49750,8773,1722,21
38722,8483,4211,23
29758,9232,1347,1
47809,8357,2734,23
38722,8483,4081,3
45805,9262,4926,1
972000,8297,2833,1
49554,8664,4612,1
38722,8967,4434,23
49664,8291,1298,21
20211,9329,1963,21
17783,8802,2054,1
7839,8326,3729,21
12698,9072,4585,3
44563,8207,1169,3
7621,8852,517,1
45362,8193,3808,1
165740,8720,370,3
32216,9093,1228,1
12303,8251,266,21
21524,8676,3881,1
16592,9025,721,23
19273,8744,704,23
13012,8459,2984,23
39470,8654,2859,1
38722,8433,3129,3
14094,8880,2727,21
2250,8640,1470,23
38722,8039,3386,1
24979,8568,3565,21
41195,9317,3977,21
34244,8462,,23
10810,8601,2251,21
39271,8684,4676,1
2134,8439,4266,1
19172,8812,4924,3
47604,8864,1187,3
30868,8107,1417,1
29132,8610,4231,3
38722,9493,4718,1
38722,8779,3140,1
14845,9421,1998,3
26626,9230,4526,3
29081,8282,2401,3
38610,8323,22,3
2742,8526,4198,1
14883,9379,2983,23
8598,9205,3277,21
9018,9210,700,21
7218,9292,1943,3
15968,9477,2040,1
48949,8459,2026,23
24083,9494,1125,21
48078,8762,2234,1
38722,9454,849,23
18462,9399,4511,21
11865,9286,4393,1
43632,8621,793,3
27226,8303,1737,1
35287,9352,1890,21
10274,8369,1132,3
17528,8923,3218,3
34583,8361,2406,1
23436,9104,3907,23
23752,8605,740,23
30018,8476,29,1
23556,8650,3168,1
46311,8753,1051,3
18569,8587,2276,3
48636,9218,2616,23
1338,9372,3956,21
21849,8577,2640,1
44830,8913,5,23
7785,8391,1599,23
44213,8945,2337,23
36910,8374,4788,23
9474,8750,48,3
22149,9162,4585,1
4084,8080,4866,1
33868,8410,4754,1
9478,9319,1182,23
13814,9427,1734,1
4253,9040,4813,3
780480,8682,1375,1
12100,9186,2959,3
31383,9205,2728,3
41131,9403,1384,3
29259,8512,2455,3
4222,9365,103,1
16268,9130,2844,1
4225,9147,3124,23
1884,9188,4718,23
11593,8139,2934,1
6522,8324,3140,21
79540,9209,,21
38869,8261,901,21
25463,8164,4103,23
48229,9002,176,23
7925,9270,4270,23
46192,8506,4432,21
38722,9041,1509,23
48982,9449,4874,23
22235,8204,3599,23
38722,9054,724,21
40334,9356,1903,1
25019,8859,1217,23
8497,8999,,23
23177,8214,3445,21
17226,8262,1813,23
36518,8805,2490,23
10553,8274,2104,23
40151,8271,2665,21
45001,8277,3227,3
43872,8662,1828,23
6779,8959,6,1
38722,9156,881,1
1314,8544,2243,3
18785,8824,4658,23
49106,9401,4746,1
32923,9396,533,23
30499,8746,3283,3
38952,8120,,3
25063,8562,235,3
19587,8138,275,1
1376,8704,4939,1
36113,8422,703,3
27054,8381,2360,21
2127,9470,3662,1
474800,9191,3528,1
38722,8273,904,21
4760,8941,803,23
2157,8704,4427,1
26066,9058,2899,23
46257,9128,698,3
35421,8927,2098,23
38008,8560,1211,1
27890,9089,3842,1
42138,9327,1953,21
12523,9262,188,3
33147,9112,1054,21
17356,8390,696,1
43390,9310,3604,3
31367,8779,3686,1
33955,8674,3837,21
38722,8076,2828,3
40863,8879,1505,1
23191,8753,4655,21
44554,8759,523,21
38722,9297,2168,1
2838,9240,2487,23
43262,9207,1186,23
8177,8541,1779,21
38722,9415,3198,21
49695,8767,2438,23
258200,8529,3939,23
39615,8055,4567,23
5305,8305,3874,1
29682,8929,3454,1
49164,8247,3765,3
8848,8893,4975,3
43345,8406,696,1
31219,8953,2813,21
23005,8454,808,21
13446,8569,45,21
6389,9165,1087,3
38722,8154,1825,23
3823,8854,140,23
30698,8799,636,1
23290,9464,3398,23
12646,9174,1584,23
45986,9079,1948,3
25818,8345,4809,3
28194,9103,,1
26165,9289,1700,1
9688,8925,3821,1
1204,8356,2740,1
23034,9415,3013,3
7581,9152,2379,3
1997,8196,4857,1
20930,9465,,23
29637,9228,1234,21
23532,8961,3978,1
9050,8125,3929,23
46348,9331,2792,21
25944,9304,1706,3
1381,8304,1058,3
16136,8958,2549,21
15941,9392,693,23
40278,8961,537,3
5329,8310,3621,3
1571,9297,456,3
28634,8915,389,3
42574,9467,4086,1
38722,8539,329,1
41144,8100,3215,23
3350,8716,2551,1
39364,8829,2838,21
136580,9159,1725,23
31944,8408,4700,3
12970,8053,1486,3
21152,9150,4029,1
27818,9492,3876,21
27142,8473,4540,3
38147,8904,1362,1
44003,8738,3716,23
18146,9430,625,1
27621,9080,4458,21
45610,9179,1749,3
43133,9427,2281,23
30759,9404,4303,23
24271,8846,2468,23
22533,8574,3797,23
10204,9237,3109,3
48048,8168,2211,1
16355,8302,,23
8553,8307,2643,23
18297,9342,4679,23
8326,8941,3386,1
31709,9403,4601,21
2729,9289,2092,3
38722,8366,2816,21
14900,9264,4498,3
38722,8693,4099,3
20882,8696,302,23
26638,8745,2172,1
28165,9065,1320,21
5679,9483,3786,3
47890,8508,2499,1
18637,8875,683,23
47495,8586,2810,21
14343,8179,1741,21
16998,8695,28,23
6849,8328,4587,23
7562,8299,4970,23
17059,9212,195,3
38085,9375,325,3
11808,8669,3496,21
27708,9249,4346,21
14193,8362,3349,21
30384,9437,4902,1
44464,8490,4755,23
44162,8785,4844,23
2194,8326,2724,23
13379,8368,,23
29288,8833,3810,3
5032,9336,2445,21
400720,9326,1504,3
8832,8570,4046,23
256640,8747,1334,3
435760,8830,3010,23
1900,9107,441,21
31315,9184,4752,3
10816,9126,3180,21
34124,8066,2790,21
48434,8742,1603,23
3096,9389,846,21
17684,8232,3647,3
2170,8368,1142,23
2918,9386,434,23
13006,8638,3626,1
38363,8501,3881,21
38722,8207,4161,23
25211,8749,2940,1
18382,8643,4283,21
19519,8668,4092,23
7845,9429,3998,21
38773,8195,4997,21
39586,8311,3737,3
42411,8106,4544,21
35308,8065,3308,21
46195,8060,3858,23
43016,8661,4723,23
13187,9063,3114,21
33134,8972,2754,21
16860,8610,3611,21
37425,8895,831,21
38722,8850,774,1
27530,8792,1133,23
21362,9049,2465,21
33157,8681,2236,3
48978,8391,1005,1
127320,9384,961,3
18559,8175,695,1
6881,8130,2503,21
31632,9184,3892,23
38267,9241,1061,23
13374,8152,1416,1
17878,9457,3915,23
1573,8088,4790,1
12825,9355,2206,21
48989,9458,2249,23
12695,9427,3164,3
41928,9325,3265,23
46810,8977,952,3
48196,9364,4168,1
27885,8530,2267,23
23964,8937,4497,1
38722,9376,4208,3
48139,8834,1134,1
37511,8040,3693,3
34917,9454,4524,21
48028,9302,2403,1
31002,8577,672,23
23689,9041,,3
38722,8920,,3
45791,8060,113,1
45691,9253,3451,1
42803,9168,3457,23
38722,8451,1223,3
12860,8284,3267,1
837140,8692,1430,3
47982,8503,1848,3
38722,8585,475,21
34800,9112,2084,1
36604,9255,1345,3
15064,8429,3482,23
26899,9232,372,1
34313,9079,909,3
16721,8950,1463,23
6287,8743,2109,23
38722,9016,2164,1
34811,9432,2158,21
17662,8395,1644,21
3086,8555,428,23
35384,8933,1189,3
49117,8143,4512,1
343120,8968,3128,21
32652,9076,3986,21
7135,8686,1854,3
16244,8492,4832,21
3442,9130,,23
22398,8629,3112,21
7865,8382,1257,1
49702,8126,1268,21
19341,9213,1297,23
11478,8309,3496,23
8591,8539,1239,21
4563,9456,522,1
8362,9343,3725,21
31121,9019,354,1
28435,8658,4955,23
40681,9191,1020,21
46940,9322,1926,1
2189,8623,1795,3
45204,8040,4589,1
15051,8284,987,21
38722,9439,1591,3
4589,8507,1560,1
25194,8252,3613,3
49212,8346,237,23
18731,9091,4433,1
33678,9194,1871,21
10052,9352,4303,21
3555,8330,4711,3
36356,9220,3437,1
12699,8915,1610,21
38722,9148,4742,21
5417,8564,321,21
31650,9467,2101,21
38722,9238,671,23
3770,8575,1436,21
22163,8977,4130,1
49948,9049,1438,23
313920,8367,1473,21
32771,8799,1377,23
32926,9402,988,1
38722,8625,,21
16326,8892,4774,23
29781,8939,3338,23
2741,9475,2715,21
42839,8623,3122,1
36273,9451,4879,21
34027,8911,1297,21
41255,8228,1582,21
26532,8703,4455,1
38722,8063,3858,21
36417,8276,3348,3
38722,8549,391,21
14616,8417,1630,1
16131,8344,2385,23
25192,9457,2320,23
32602,8945,4913,21
12448,8933,622,21
30858,8872,3682,21
38254,8571,3080,1
8904,8915,1566,3
30664,9185,244,3
36691,9048,1449,1
33787,8397,3325,3
15238,9174,3918,21
5912,8833,837,23
40835,8686,2381,23
16061,8412,4097,3
353100,8240,1087,23
4825,8539,4431,1
11265,9367,3945,23
41488,8894,4204,21
290300,8236,,23
41306,9010,3989,3
28254,9434,4346,23
8361,9374,4053,21
37920,8241,,23
41871,9078,3495,23
23955,9087,322,23
25458,9142,4768,23
15031,8148,,1
31264,8394,1349,21
10122,8732,388,23
9438,8725,1283,1
13101,8382,4671,23
38722,9317,3711,1
38786,8308,3846,21
29856,9304,4262,21
13534,8945,3336,1
14209,8857,3956,21
41731,8063,3761,1
14672,8315,4093,1
26570,8067,2341,1
42577,8765,1494,1
40000,9289,159,23
44600,9107,582,23
42890,8404,2688,3
47735,9489,2921,3
5196,9035,1552,21
28231,9143,4415,23
17592,8105,1875,23
23104,8251,659,3
29674,8171,4433,1
45128,8705,2056,1
30285,8850,3456,3
23003,9133,2951,21
22955,8692,4837,21
40392,9140,3489,1
38722,9337,2704,21
6115,9161,2342,21
43200,9009,685,3
32110,9079,2606,23
31236,9013,192,21
27006,9343,4523,23
48292,8427,3394,23
19584,8511,2992,21
21196,8182,3489,23
38722,8966,2821,1
26088,8858,4423,1
4724,8294,218,3
3954,8558,3461,1
48123,8605,321,21
27196,8859,1317,3
16646,8710,4221,3
35125,8497,2158,1
39105,8353,4188,23
22279,9441,66,3
26808,8696,3674,21
46734,8108,1243,1
38722,8037,1375,3
49988,8875,,21
1857,9084,2527,23
46486,9479,3208,1
10413,9459,2832,21
1230,9284,2904,3
5091,8352,2962,1
14194,8971,3942,3
5786,8987,953,21
25639,8316,1742,3
38722,9407,365,21
8574,8638,4418,1
15486,9182,4707,23
38722,8699,780,3
9652,8492,1854,23
18872,8809,2349,21
5686,9342,,23
20540,8610,3150,21
35619,9183,4994,3
48063,8431,3648,3
35679,8363,3385,23
15119,8787,558,1
10251,9266,2151,1
45351,9244,1568,23
23077,8521,4689,1
26404,9202,2759,1
41865,8561,2129,1
38722,8181,1678,1
38722,9012,597,21
17180,9337,1077,23
5370,8240,278,1
19763,9030,1182,23
6299,8160,2570,21
20633,9424,4238,21
26150,8411,2640,1
18450,8230,2845,1
26084,9266,3371,3
38577,8990,2058,21
45533,9045,2740,3
35371,8421,677,23
31285,9338,3807,23
653240,8664,3660,1
26607,8546,2809,23
14977,8979,1770,23
37601,9463,1045,3
23105,8463,3732,3
16442,9429,24,3
5673,8878,2978,21
2958,8152,2418,23
6576,9460,4791,3
33439,8126,161,1
19104,8480,355,23
39267,9226,2083,3
3688,8874,4334,1
32505,8864,3061,21
22453,8657,1517,23
31434,9107,3001,23
46424,8637,4763,3
38722,8735,1200,3
24564,8872,,23
19305,8420,739,3
28811,9292,1432,23
13510,8246,621,21
46157,8081,2607,3
30919,8957,1449,1
17610,9244,1747,21
25577,8506,2769,21
42897,8483,2438,3
32661,9368,3559,1
24343,9326,2829,1
45293,9172,234,3
42959,9043,4322,23
7743,9407,1040,23
38139,9492,3358,21
8501,8979,3243,23
6149,8747,2981,23
7348,8649,4608,1
35156,9277,708,1
38722,9282,590,21
49102,8295,649,1
48790,8886,2918,1
27604,8571,398,21
25529,8178,3945,21
28358,8740,1247,23
27572,8293,4954,1
20488,8208,1074,1
44655,9054,3882,1
17149,8962,987,3
12858,8110,2452,3
38722,9340,2059,21
14392,8204,471,1
43338,8846,583,1
35407,8968,4640,1
36216,8465,2466,23
20344,8425,1822,1
7233,8635,4730,1
39022,8561,2932,3
43682,8080,52,23
30463,8880,898,21
43582,9433,4812,3
18695,9159,723,3
20371,8516,4529,23
872040,8996,3610,1
35863,8747,2698,23
36107,8399,3961,21
25828,8302,3470,1
29428,8296,4839,21
13579,8618,2875,23
38722,9242,4005,21
20472,8170,4561,1
272000,8464,1638,23
48594,8076,1369,23
22737,8745,1877,3
31159,8728,4633,23
30901,8674,4262,21
41546,9369,1359,3
11571,8489,1491,3
30313,8572,1577,1
16076,9044,3907,3
1623,9048,2745,21
10200,8205,370,3
3198,8062,2304,3
9707,8133,1727,21
37242,8467,446,1
9209,9395,4449,3
13993,8887,3335,3
23205,9312,,1
38814,9459,1802,1
47513,8671,2628,23
17228,9258,1556,21
33217,9227,4437,3
14696,9362,892,21
27054,8856,1514,23
34564,9272,2127,23
48947,9082,3739,21
1373,9424,579,1
45209,8570,3042,21
43139,9048,1487,1
28791,9348,4892,23
2150,8499,4207,3
17270,8785,1811,3
20790,8703,890,23
22932,8351,432,3
39923,8650,2803,1
38196,8873,3546,23
6488,9193,1886,3
20564,8676,4764,21
48971,8456,3045,3
45056,9296,4878,23
15662,8473,391,3
35029,8209,3202,1
46115,8900,2160,23
30361,8931,1634,21
191900,8166,3309,1
41444,8271,3227,3
40506,9407,466,21
47760,8504,2197,21
38722,8593,4776,1
39391,9467,995,23
9005,8628,2552,1
9587,8946,2932,23
6365,8377,4108,23
38074,8484,4585,1
8554,8520,1834,23
38722,8275,4771,23
12759,8111,1235,1
36525,8568,1464,21
27237,8503,431,23
34553,9170,433,21
18599,8301,3678,23
804820,8473,3174,1
18751,9374,2949,3
38256,8610,3264,21
41828,9138,2315,21
38722,8615,660,3
10739,9203,4934,23
38722,9060,1198,21
31398,8721,1719,23
26005,8540,474,21
47361,8247,1325,21
41671,9055,4127,23
33301,8144,3374,23
8724,9211,4199,3
42296,8127,4122,21
23188,8884,4315,21
40540,8317,2754,21
15114,8121,622,21
41098,8464,2031,1
36504,9445,3041,1
48277,9352,1086,23
49498,8841,4297,21
38722,8962,4505,1
38722,9152,,23
8618,8117,2768,21
20823,8687,3158,3
14746,9482,1711,1
41567,9388,1727,3
4808,8411,4032,3
39959,9205,252,3
20807,8950,4083,3
48385,8226,2746,3
30317,9202,4050,3
42274,8747,1465,1
40344,9429,198,3
38722,8946,2631,23
32083,8051,405,23
48454,9482,663,1
15801,9139,4750,21
28691,9313,3545,3
37763,8525,1787,1
17367,8518,1628,21
47070,8649,2326,1
33698,8193,3446,23
6716,8691,613,1
1765,9285,4740,3
38722,8520,4134,21
38973,8739,1206,3
3746,8116,59,1
32508,8339,4078,3
20660,8937,743,1
41952,8669,4170,1
36126,8588,2033,23
32834,8583,755,23
33501,9161,355,21
11177,8304,669,3
4623,8803,4893,1
142820,9350,4736,21
47137,8528,231,1
44876,8349,1183,23
23819,9279,872,3
4669,8359,2307,23
5340,8996,3539,21
45103,9288,3504,21
42533,9474,1027,21
48440,8654,3007,21
38722,8217,2529,1
5152,8096,2819,3
38722,8470,793,23
8589,9178,974,23
21970,9071,2540,1
40903,8087,3432,23
759120,8125,714,23
32111,8066,,3
19534,8081,4579,21
36588,8715,1838,21
11555,9106,948,23
16265,8430,1434,1
45782,8159,124,21
2841,8476,1625,3
22668,8085,2542,21
44858,8794,4163,1
35786,9076,2162,1
7274,8675,1801,23
47745,8266,2519,3
23673,8963,2418,21
38722,8509,1778,1
3889,9474,4104,1
8752,9088,2812,3
1210,8917,2955,3
36086,9258,517,23
38316,8552,1605,21
16611,8397,4345,3
25971,8759,486,23
11245,8056,3066,1
13451,8645,3686,3
39931,8471,3246,23
22318,8423,2090,1
38722,8379,333,23
48772,9074,150,23
1363,8947,491,21
7553,9187,900,3
29920,8669,1663,21
12475,8773,,3
22001,9049,4476,3
25617,8415,2093,3
2508,9349,1104,1
21498,9048,4422,23
38722,8740,1516,1
38722,8584,3048,21
43275,9477,1118,23
16002,9323,1312,1
29430,8263,4363,3
47471,8185,2281,3
19707,9368,3973,3
43112,9290,1235,3
1375,8201,3812,23
1365,8764,1893,3
1727,8549,2963,1
38167,9084,4232,21
31831,8488,1690,21
8300,9328,4992,3
38722,8078,61,1
15554,8180,103,23
33215,9206,1379,21
5709,8477,2359,23
16353,8720,3923,23
23062,8080,1878,3
37346,9337,3229,1
6254,8973,4223,23
36086,8096,,3
8998,8494,1168,23
35998,9101,4449,3
30091,8465,1634,3
35424,8354,497,21
21459,8526,3907,3
46507,8364,4503,23
22215,8574,,1
16442,8544,4132,1
24217,9135,762,23
17590,9094,3881,3
15773,8582,4803,1
38565,8610,4376,1
43031,8172,2427,3
3502,8183,778,21
16228,8570,3868,3
4854,8695,1565,21
20057,8282,2896,1
31366,9397,3688,1
17496,8331,3513,3
28137,9127,2122,1
7968,9086,3669,3
19225,8963,2859,21
39109,9274,146,23
32971,8426,1889,21
28228,8449,4059,3
8355,8635,4089,1
4935,8155,4346,23
14508,8563,1778,21
10778,8138,2620,23
33582,8578,3243,3
26785,8704,3278,1
38722,8647,2289,21
1247,9442,3205,23
19325,9264,1794,23
41690,8725,862,3
49619,8343,1094,21
28110,8203,3355,3
49143,8220,4778,1
7045,8936,986,3
47001,8974,2857,21
39647,8174,3926,21
49302,8610,3625,3
48929,9242,4901,21
7633,8318,2239,3
17035,9385,1809,21
3529,8990,1703,3
47443,9174,3883,1
33775,8455,3431,23
15483,8189,4540,21
7782,8327,3587,21
15409,9413,2894,1
45929,9342,2449,3
20667,8880,302,1
41646,9299,4853,21
11727,9362,3179,1
27973,9475,4462,1
30156,8308,1904,21
43428,8911,3711,21
29028,8805,1050,23
38722,8060,2960,21
502060,8055,936,23
47487,9082,801,1
5347,8342,37,3
43084,8061,4758,21
44036,9136,4232,1
38722,9483,2138,21
3630,9168,4596,3
2712,8404,3178,23
29385,9463,3875,1
46804,9187,1501,21
27438,9056,1790,23
36683,8448,1620,3
38722,8579,1534,1
26911,8196,4719,23
37556,8947,1373,23
30113,8682,453,23
38722,8972,2458,23
31701,9307,3182,23
46078,8327,3763,21
47978,8551,4105,1
40596,8196,4429,21
3852,8271,236,1
6189,9202,3139,21
44814,8403,2048,1
46149,8667,4192,3
11928,8740,243,3
40480,8375,3289,23
13185,8259,1388,1
24661,9361,868,23
6224,9202,2138,23
23815,9459,3191,21
21938,9293,2484,21
40450,8090,3340,3
10667,9298,4023,23
11001,9396,2350,1
46380,8057,1937,23
12622,8786,3710,23
3561,9230,3396,1
40170,9157,1828,3
31959,8565,4055,1
7302,8494,3473,23
36417,8147,4363,21
35591,8680,1552,1
40242,9356,305,21
23042,9411,2727,21
48853,8406,441,21
16065,8984,1664,21
16205,8043,741,23
17789,8433,2560,21
42659,8053,1682,3
10244,8105,2985,21
36808,9463,1829,3
38722,9109,2445,3
11958,8167,2316,21
27003,9033,693,23
47417,8260,574,21
30910,8213,1226,3
8589,8975,2071,3
32044,9471,3789,1
18948,8707,307,3
3561,8822,1015,23
30422,8467,4629,21
33138,8575,3145,3
13709,8048,2621,1
4592,9166,1078,3
41195,8128,619,3
38722,8988,341,23
15193,9090,4066,1
38722,8434,4128,3
30980,8598,4698,3
25192,9296,4399,3
48940,9148,979,3
25865,8118,3874,3
34627,8643,3435,21
24696,8232,3345,1
40724,8750,1024,3
7908,9259,648,3
27064,8721,3867,21
47996,8728,1729,1
18575,8304,71,1
18696,8472,1483,23
17613,8856,2376,23
24295,9063,4430,23
34925,9267,3171,1
38600,8529,4220,21
35609,9278,4463,23
20957,8039,3180,3
38996,8108,4884,23
21150,9428,4635,1
35496,8074,4072,1
31470,8141,2702,1
321240,9224,3174,3
31470,8744,4738,21
9959,9144,3678,3
39531,8496,2037,3
10168,9102,143,23
20911,8902,1453,23
9987,9412,2672,1
20731,8671,127,23
10549,8871,578,1
26485,8228,838,21
17174,9029,1897,21
1968,9335,2487,1
38722,8843,4043,3
12268,8118,2445,3
1592,8078,3646,1
37422,8906,2543,3
14106,8597,695,1
11248,8551,4333,3
29492,8907,2829,21
26126,9286,3136,3
38722,8345,4284,23
49762,9076,700,3
39163,9388,273,21
5406,8816,466,21
42175,9012,1061,3
18467,8982,731,3
20977,8831,237,23
34303,8396,1626,23
41909,9206,3669,23
45422,8473,4032,3
11287,9248,4952,3
11858,8542,44,23
26783,8862,3312,23
2316,9242,3669,3
17534,8092,2938,21
44665,8820,4776,21
7210,8492,1280,1
23214,8133,1387,21
6463,8590,2456,1
49014,8645,2365,1
10598,8889,3461,3
5609,8149,2018,23
2745,8092,3794,23
38722,9449,1786,23
5703,9300,3787,3
19605,8814,4039,3
31959,8416,2105,3
12067,8675,1444,1
36311,9348,1095,1
49239,8910,2291,3
47793,9170,4138,23
5801,9456,4518,21
8980,8975,88,1
20287,9181,1174,3
22208,8841,4266,23
5700,8364,3172,1
23768,9297,2597,21
5558,8089,2907,1
9439,9027,3806,23
653680,8897,1135,21
2083,8346,3116,3
9225,8099,4586,3
5728,9004,3172,23
46190,8450,2994,3
43583,8370,2552,1
24553,9195,4517,3
24201,8782,2782,1
3562,8684,3270,1
38722,8871,4741,1
21690,9350,2760,1
35506,8541,4007,23
4675,8256,3297,21
44539,8366,4299,3
7141,9073,3560,23
44064,8230,4522,21
8234,8786,3146,3
6683,8178,,3
25762,9346,2334,23
39686,8992,430,3
16255,8327,4484,21
49966,8735,529,21
8138,8754,3352,1
1219,8821,3032,1
29752,8913,3859,1
36709,9312,2329,1
42179,8071,1225,1
30910,9496,1658,21
1821,9240,4790,21
20974,8800,866,3
32143,8798,4554,23
39143,9155,4531,3
28768,8658,3210,1
35243,8658,2845,23
49266,8967,2805,1
42501,8962,1074,21
35695,8906,1025,1
42098,8367,1767,21
39982,8844,4934,23
33725,9220,3141,21
25017,8873,896,21
35944,8201,2920,21
15875,9226,2820,21
8436,9031,2320,3
19306,8139,4820,1
7638,8410,3439,21
32484,8968,1759,3
12475,8401,4032,3
14071,8882,2496,3
13678,9061,379,3
3928,9176,1294,21
28662,8795,2472,1
38722,8067,4809,3
38722,8636,2259,21
526740,9441,10,1
29280,9425,4495,3
38722,8139,3068,23
31765,9079,1494,23
10832,8295,152,1
26222,8746,3701,21
21040,8645,680,1
34266,8042,1180,23
1083,9162,555,3
674800,8915,226,21
44381,9410,3177,21
10283,8925,1927,3
3668,9463,3255,3
38722,9141,3329,1
44917,9154,1841,1
28651,9475,316,3
36597,8165,824,3
16572,9489,4677,1
25966,9270,4511,21
13725,9121,,23
1413,9180,2474,21
2015,8996,1701,23
21365,8268,,21
25682,8826,1523,21
6738,8519,,3
1648,9420,3151,21
6381,8434,3212,1
23260,9065,1230,21
38722,9426,621,23
48801,8496,507,3
809960,8736,3234,1
44607,8419,4922,1
338600,8301,718,1
37788,8162,3917,3
15894,9163,2877,21
27943,8417,1283,1
34464,8723,4230,3
21463,8233,4760,23
40612,8419,4795,23
12675,8592,225,23
47992,8921,2832,1
38594,9457,4841,1
33157,9472,540,21
37158,9185,4817,23
8787,8398,3954,1
12171,8810,632,23
34537,9116,933,21
30614,8041,1637,1
23291,9098,1608,21
10801,8354,3804,23
13242,8089,3928,3
43869,8358,3527,23
49882,9297,570,1
48742,8212,,3
4355,8919,4008,21
7052,9450,439,21
38722,8635,3423,3
11618,9131,1529,3
2225,9222,1001,3
38825,8559,2031,23
6923,9484,1883,3
38722,8510,1169,21
38213,9003,3780,21
5774,8120,4158,3
31738,9069,,1
49577,9417,2308,21
11307,8972,4341,21
25133,8540,1542,1
35306,8668,1004,3
47860,9365,995,23
39169,8612,1681,3
18052,8395,2715,23
103300,9112,3635,1
7291,9108,4387,23
22305,8732,2355,21
38722,9466,1104,21
23197,9052,1935,23
34516,9157,3563,21
36186,8425,4293,21
38722,8266,3499,1
10905,9281,2093,21
19675,8449,2826,1
45425,8832,155,1
33341,8591,951,23
40274,8628,1956,3
38722,8908,939,1
32378,9097,1344,23
21977,8874,978,21
40288,8820,3995,23
14026,8087,2890,21
13623,9376,1327,3
48571,8463,930,23
16448,8178,4896,21
25426,8439,2260,3
28216,8755,4066,21
37151,8436,3880,21
32582,8146,990,21
33901,9427,911,21
49320,9316,2309,21
24281,8483,4268,3
361860,8453,3544,21
40176,8796,4,23
28382,9253,1225,23
23286,9092,45,3
38722,8098,1433,21
8431,9199,140,3
11775,8096,2798,21
30322,8373,1009,21
27738,8193,573,21
39114,8536,2218,21
4880,9250,2960,1
49830,9085,2428,1
43210,9036,,1
8926,9120,2403,21
5191,8410,2906,23
27633,8494,3461,3
38722,9396,1828,3
22994,8226,866,3
38722,8697,3715,3
6628,8757,2173,1
31130,9317,2727,1
38722,8481,3758,23
38794,9486,4221,21
35515,8581,2244,21
22289,9287,1686,21
32250,8486,1825,1
